country_id,growth_rate_per_annum_2013_2023,year,production_barrels
59,-0.05534004018652072,2001,113.761
60,-0.06316192237023,2001,341.27178082191784
61,-0.0467394474475995,2001,173.04825428228673
62,-0.01302437332949935,2001,7452.22498461135
63,0.0062842081265399585,2001,68525.93478224639
64,0.02908329801019005,2001,18681.45858811577
65,-0.001455560824205837,2001,49844.47619413063
66,-0.0049493096254830116,2001,27604.864849590198
67,0.013341992261935998,2001,40921.06993265619
68,-0.053090277834248245,2001,793.4035212328768
1,-0.02919445156828082,2002,3177.0989643835615
2,0.056015515798769844,2002,5744.078
3,0.03868467278949139,2002,11281.489620884891
4,0.05769797839247337,2002,801.6631150317162
5,0.05329571018108292,2002,1453.9999999999998
6,-0.025841968736178722,2002,578.0
7,-0.010156165260606476,2002,391.99999999999994
8,,2002,0.0
9,-0.03755435372089688,2002,92.77352328767122
